cik,form,coname,fyear,fsize,url,sbi,lengthpart1,lengthpart2,lengthpart3,lengthpart4,missingPart1,missingPart2,missingPart3,missingPart4
105183,"10-KSB","WEB PRESS CORP",2003,.133847,"https://www.sec.gov/Archives/edgar/data/105183/0000926274-04-000145.txt",1,16103,24809,87668,0,0,0,0,1
1051871,"10-KSB","GASTON FEDERAL BANCORP INC",1999,.300156,"https://www.sec.gov/Archives/edgar/data/1051871/0000950144-99-014428.txt",1,127230,834,1068,159586,0,0,0,0
1051871,"10-KSB","GASTON FEDERAL BANCORP INC",2000,.289895,"https://www.sec.gov/Archives/edgar/data/1051871/0000950168-00-002682.txt",1,130750,841,1065,146612,0,0,0,0
1051904,"10-KSB","FRISBY TECHNOLOGIES INC",2001,.369769,"https://www.sec.gov/Archives/edgar/data/1051904/0000950144-02-003271.txt",1,163523,47,198567,0,0,0,0,1
1051904,"10-KSB","FRISBY TECHNOLOGIES INC",1999,.232107,"https://www.sec.gov/Archives/edgar/data/1051904/0001009448-00-000040.txt",1,46900,43,195,178705,0,0,0,0
1051904,"10-KSB","FRISBY TECHNOLOGIES INC",2000,.283685,"https://www.sec.gov/Archives/edgar/data/1051904/0001009448-01-500008.txt",1,68052,43,210371,0,0,0,0,1
1051934,"10-KSB","SCNV ACQUISITION CORP",2000,.146016,"https://www.sec.gov/Archives/edgar/data/1051934/0000891554-00-002469.txt",1,43961,18703,78282,0,0,0,0,1
1051934,"10-KSB","SCNV ACQUISITION CORP",1998,.146261,"https://www.sec.gov/Archives/edgar/data/1051934/0000891554-98-001245.txt",1,30924,20770,89521,0,0,0,0,1
1051934,"10-KSB","SCNV ACQUISITION CORP",1999,.309997,"https://www.sec.gov/Archives/edgar/data/1051934/0000891554-99-001933.txt",1,46591,26609,230440,0,0,0,0,1
1051985,"10-KSB","COLUMBIA CAPITAL CORP/TX/",1999,.202421,"https://www.sec.gov/Archives/edgar/data/1051985/0001019687-00-000331.txt",1,54707,26790,1527,112625,0,0,0,0
1051985,"10-KSB","FINITY HOLDINGS INC",2000,.170805,"https://www.sec.gov/Archives/edgar/data/1051985/0001019687-01-000579.txt",1,37266,22783,1560,103571,0,0,0,0
1051985,"10-KSB","FINITY HOLDINGS INC",2001,.052933,"https://www.sec.gov/Archives/edgar/data/1051985/0001111865-02-000076.txt",1,5364,4724,38040,0,0,0,0,1
1052246,"10-K","REPEATER TECHNOLOGIES INC",2001,.336471,"https://www.sec.gov/Archives/edgar/data/1052246/0000891618-01-501411.txt",0,68124,133650,984,125496,0,0,0,0
1052257,"10-KSB","CIRCLE GROUP HOLDINGS INC",2003,.149347,"https://www.sec.gov/Archives/edgar/data/1052257/0001005150-04-000603.txt",1,40753,85743,17854,0,0,0,0,1
1052489,"10-K","AMERICAN BANK NOTE HOLOGRAPHICS INC",2003,.506239,"https://www.sec.gov/Archives/edgar/data/1052489/0001047469-04-009012.txt",0,185490,9,71,14744,0,0,0,0
1052593,"10-K","AXEDA SYSTEMS INC",2004,1.450942,"https://www.sec.gov/Archives/edgar/data/1052593/0001193125-05-074874.txt",0,96165,195764,2837,102925,0,0,0,0
1052773,"10-K","ATLANTIC DATA SERVICES INC",2002,1.263315,"https://www.sec.gov/Archives/edgar/data/1052773/0000950135-02-003094.txt",0,21426,84344,1874,717857,0,0,0,0
1052958,"10-K","HORIZON MEDICAL PRODUCTS INC",2002,1.179508,"https://www.sec.gov/Archives/edgar/data/1052958/0000950144-03-004001.txt",0,91127,109549,337507,0,0,0,0,1
1052994,"10-K","AMERICAS SENIOR FINANCIAL SERVICES INC",2001,.135659,"https://www.sec.gov/Archives/edgar/data/1052994/0001052994-02-000008.txt",0,17168,26926,28514,59468,0,0,0,0
1052994,"10-K","AMERICAS SENIOR FINANCIAL SERVICES INC",2002,.140658,"https://www.sec.gov/Archives/edgar/data/1052994/0001052994-03-000004.txt",0,16182,14205,36618,70084,0,0,0,0
1053221,"10-K","METABASIS THERAPEUTICS INC",2005,2.159459,"https://www.sec.gov/Archives/edgar/data/1053221/0001104659-06-018931.txt",0,233740,45059,1808,294882,0,0,0,0
1053307,"10-KSB","LEEDS FEDERAL BANKSHARES",2000,.286851,"https://www.sec.gov/Archives/edgar/data/1053307/0000950164-00-000041.txt",1,104639,1808,1381,168467,0,0,0,0
1053307,"10-KSB","LEEDS FEDERAL BANKSHARES",1999,.289572,"https://www.sec.gov/Archives/edgar/data/1053307/0000950164-99-000083.txt",1,104756,1638,1139,172089,0,0,0,0
1053361,"10-K","CATALYTICA ENERGY SYSTEMS INC",2004,2.061622,"https://www.sec.gov/Archives/edgar/data/1053361/0001104659-05-013768.txt",0,0,0,381421,0,1,1,0,1
1053361,"10-K","CATALYTICA ENERGY SYSTEMS INC",2005,2.213118,"https://www.sec.gov/Archives/edgar/data/1053361/0001104659-06-020680.txt",0,0,0,362509,0,1,1,0,1
1053369,"10-KSB","ELITE PHARMACEUTICALS INC /DE/",1999,.143861,"https://www.sec.gov/Archives/edgar/data/1053369/0001053369-99-000014.txt",1,49581,195,86443,0,0,0,0,1
1053507,"10-K","AMERICAN TOWER SYSTEMS CORP",1998,.50181,"https://www.sec.gov/Archives/edgar/data/1053507/0000927016-99-001025.txt",0,1190,691,167507,322594,0,0,0,0
1053676,"10-K","FAIRMARKET INC",2001,.865112,"https://www.sec.gov/Archives/edgar/data/1053676/0000912057-02-012455.txt",0,228760,14864,9,281036,0,0,0,0
1053676,"10-K","FAIRMARKET INC",2002,.807734,"https://www.sec.gov/Archives/edgar/data/1053676/0001047469-03-010986.txt",0,627,153917,38903,173453,0,0,0,0
1053676,"10-K","DYNABAZAAR INC",2003,.304991,"https://www.sec.gov/Archives/edgar/data/1053676/0001125282-04-001367.txt",0,21719,64176,42987,167246,0,0,0,0
1053676,"10-K","SIELOX INC",2007,1.054942,"https://www.sec.gov/Archives/edgar/data/1053676/0001398432-08-000092.txt",0,42718,26934,1081,415237,0,0,0,0
1054070,"10-K","DURASWITCH INDUSTRIES INC",2003,.452978,"https://www.sec.gov/Archives/edgar/data/1054070/0000950153-04-000710.txt",0,44632,81169,1448,102206,0,0,0,0
1054070,"10-KSB","DURASWITCH INDUSTRIES INC",2005,.594516,"https://www.sec.gov/Archives/edgar/data/1054070/0000950153-06-000704.txt",1,0,0,201623,0,1,1,0,1
1054070,"10-KSB","INPLAY TECHNOLOGIES, INC.",2007,.595292,"https://www.sec.gov/Archives/edgar/data/1054070/0000950153-08-000560.txt",1,74996,97947,72591,0,0,0,0,1
1054097,"10-KSB","I TECH HOLDINGS INC",1998,.069492,"https://www.sec.gov/Archives/edgar/data/1054097/0001000096-99-000115.txt",1,61950,58,2962,0,0,0,0,1
1054097,"10-KSB","STOCKGROUP INFORMATION SYSTEMS INC",2004,.618534,"https://www.sec.gov/Archives/edgar/data/1054097/0001137171-04-000273.txt",1,22025,96393,95112,0,0,0,0,1
1054097,"10-KSB","STOCKGROUP INFORMATION SYSTEMS INC",2002,.192534,"https://www.sec.gov/Archives/edgar/data/1054097/0001176721-03-000024.txt",1,1530,504,182963,0,0,0,0,1
1054303,"10-KSB","ENTRUST FINANCIAL SERVICES INC",2001,.178765,"https://www.sec.gov/Archives/edgar/data/1054303/0001021890-02-000163.txt",1,23457,45168,12082,36320,0,0,0,0
1054303,"10-KSB","ENTRUST FINANCIAL SERVICES INC",2002,.439434,"https://www.sec.gov/Archives/edgar/data/1054303/0001021890-03-000121.txt",1,53073,60670,11777,14423,0,0,0,0
1054303,"10-KSB","ENTRUST FINANCIAL SERVICES INC",2003,.440593,"https://www.sec.gov/Archives/edgar/data/1054303/0001021890-04-000042.txt",1,49286,18895,76934,0,0,0,0,1
1054303,"10-KSB","ENTRUST FINANCIAL SERVICES INC",2004,.423309,"https://www.sec.gov/Archives/edgar/data/1054303/0001021890-05-000042.txt",1,48508,21644,65764,0,0,0,0,1
1054709,"10-KSB","NETIVATION COM INC",2000,.195517,"https://www.sec.gov/Archives/edgar/data/1054709/0001032210-01-500183.txt",1,30425,135345,22714,0,0,0,0,1
105519,"10-K","WELDOTRON CORP",1996,.236439,"https://www.sec.gov/Archives/edgar/data/105519/0000105519-96-000004.txt",0,29936,87108,-114992,228852,0,0,0,0
105519,"10-K","WELDOTRON CORP",1997,.149172,"https://www.sec.gov/Archives/edgar/data/105519/0000105519-97-000009.txt",0,33222,94027,-125362,143528,0,0,0,0
105532,"10-K","WELLCO ENTERPRISES INC",2002,.173613,"https://www.sec.gov/Archives/edgar/data/105532/0000105532-02-000007.txt",0,15531,125647,9889,18090,0,0,0,0
105532,"10-K","WELLCO ENTERPRISES INC",2003,.200672,"https://www.sec.gov/Archives/edgar/data/105532/0000105532-03-000012.txt",0,155762,3561,14280,22833,0,0,0,0
1055726,"10-K","GENETRONICS BIOMEDICAL CORP",2003,1.75727,"https://www.sec.gov/Archives/edgar/data/1055726/0001104659-04-008867.txt",0,112449,42286,1360,94968,0,0,0,0
1055870,"10-KSB","BLUE RIVER BANCSHARES INC",1998,.314855,"https://www.sec.gov/Archives/edgar/data/1055870/0000926274-99-000156.txt",1,85375,2116,217851,0,0,0,0,1
1055870,"10-KSB","BLUE RIVER BANCSHARES INC",2002,.471195,"https://www.sec.gov/Archives/edgar/data/1055870/0000950137-03-001895.txt",1,93227,4048,362268,0,0,0,0,1
1055870,"10-KSB","BLUE RIVER BANCSHARES INC",2003,.624231,"https://www.sec.gov/Archives/edgar/data/1055870/0000950137-04-002361.txt",1,82072,6035,521897,0,0,0,0,1
1055870,"10-KSB","BLUE RIVER BANCSHARES INC",2004,.342546,"https://www.sec.gov/Archives/edgar/data/1055870/0000950137-05-003951.txt",1,81891,6241,242072,0,0,0,0,1
1055870,"10-KSB","BLUE RIVER BANCSHARES INC",2005,.329495,"https://www.sec.gov/Archives/edgar/data/1055870/0000950137-06-004003.txt",1,79949,5545,231967,0,0,0,0,1
1055870,"10-KSB","BLUE RIVER BANCSHARES INC",2006,.360075,"https://www.sec.gov/Archives/edgar/data/1055870/0000950137-07-004849.txt",1,81260,6294,259851,0,0,0,0,1
1056093,"10-KSB","INDUSTRIAL RUBBER PRODUCTS INC",2000,.18652,"https://www.sec.gov/Archives/edgar/data/1056093/0001056093-01-000001.txt",1,31193,11502,138343,0,0,0,0,1
1056093,"10-KSB","INDUSTRIAL RUBBER PRODUCTS INC",2002,.167624,"https://www.sec.gov/Archives/edgar/data/1056093/0001056093-03-000001.txt",1,38793,25677,96956,0,0,0,0,1
1056093,"10-KSB","INDUSTRIAL RUBBER PRODUCTS INC",1998,.307096,"https://www.sec.gov/Archives/edgar/data/1056093/0001056093-99-000014.txt",1,40375,15400,247170,0,0,0,0,1
1056421,"10-K","RITA MEDICAL SYSTEMS INC",2001,.286989,"https://www.sec.gov/Archives/edgar/data/1056421/0001012870-02-001529.txt",0,202713,321,251,75264,0,0,0,0
1056617,"10-KSB","GO ONLINE NETWORKS CORP",2001,.247314,"https://www.sec.gov/Archives/edgar/data/1056617/0001074140-02-000097.txt",1,2026,355,239349,0,0,0,0,1
1056617,"10-KSB","GO ONLINE NETWORKS CORP",2003,.140937,"https://www.sec.gov/Archives/edgar/data/1056617/0001074140-04-000012.txt",1,0,0,135492,0,1,1,0,1
1056673,"10-KSB","FACTUAL DATA CORP",1999,.163416,"https://www.sec.gov/Archives/edgar/data/1056673/0000949303-00-000050.txt",1,0,0,158636,0,1,1,0,1
1056811,"10-KSB","FIRST KANSAS FINANCIAL CORP",2003,.239177,"https://www.sec.gov/Archives/edgar/data/1056811/0000946275-04-000360.txt",1,61051,22626,146772,0,0,0,0,1
1056880,"10-K","CLARION COMMERCIAL HOLDINGS INC",2000,.147694,"https://www.sec.gov/Archives/edgar/data/1056880/0000950117-01-000678.txt",0,37865,36782,1447,64880,0,0,0,0
1057187,"10-K","CALIBER LEARNING NETWORK INC",1999,.35227,"https://www.sec.gov/Archives/edgar/data/1057187/0000912057-00-014680.txt",0,91006,8,9,2040,0,0,0,0
1057217,"10-K","PARADIGM GENETICS INC",2002,1.671243,"https://www.sec.gov/Archives/edgar/data/1057217/0000927016-03-001439.txt",0,271497,15818,810,336001,0,0,0,0
1057222,"10-KSB","SIBLING ENTERTAINMENT GROUP, INC.",2005,.212088,"https://www.sec.gov/Archives/edgar/data/1057222/0001169232-05-005061.txt",1,48057,71606,87109,0,0,0,0,1
1057232,"10-K","INTERPLAY ENTERTAINMENT CORP",2004,.405861,"https://www.sec.gov/Archives/edgar/data/1057232/0001170918-05-000379.txt",0,42800,119843,37231,198826,0,0,0,0
1057232,"10-K","INTERPLAY ENTERTAINMENT CORP",2005,.462737,"https://www.sec.gov/Archives/edgar/data/1057232/0001170918-06-000499.txt",0,73186,66583,33197,263078,0,0,0,0
1057232,"10-K","INTERPLAY ENTERTAINMENT CORP",2006,.257281,"https://www.sec.gov/Archives/edgar/data/1057232/0001170918-07-000320.txt",0,58750,64783,1727,125542,0,0,0,0
1057232,"10-K","INTERPLAY ENTERTAINMENT CORP",2007,.270374,"https://www.sec.gov/Archives/edgar/data/1057232/0001170918-08-000174.txt",0,49719,62757,1681,142877,0,0,0,0
1057257,"10-KSB","IBS INTERACTIVE INC",2001,.572101,"https://www.sec.gov/Archives/edgar/data/1057257/0000950144-02-001936.txt",1,30944,51757,112353,0,0,0,0,1
1057257,"10-K","DIGITAL FUSION INC/NJ/",2003,.174224,"https://www.sec.gov/Archives/edgar/data/1057257/0001157523-03-000862.txt",0,27334,47078,95315,0,0,0,0,1
1057257,"10-KSB","DIGITAL FUSION INC/NJ/",2004,.470164,"https://www.sec.gov/Archives/edgar/data/1057257/0001157523-05-002967.txt",1,50278,44219,368561,0,0,0,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",1999,.241652,"https://www.sec.gov/Archives/edgar/data/1057293/0000950150-99-001181.txt",1,40042,24962,169013,0,0,0,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",2006,2.55922,"https://www.sec.gov/Archives/edgar/data/1057293/0001057293-06-000025.txt",1,0,0,424778,0,1,1,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",2007,2.526335,"https://www.sec.gov/Archives/edgar/data/1057293/0001057293-07-000057.txt",1,0,0,506892,0,1,1,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",2003,.630907,"https://www.sec.gov/Archives/edgar/data/1057293/0001085037-03-000677.txt",1,76999,71417,177080,0,0,0,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",2002,.401306,"https://www.sec.gov/Archives/edgar/data/1057293/0001130319-02-001015.txt",1,58530,27470,306342,0,0,0,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",2004,.422081,"https://www.sec.gov/Archives/edgar/data/1057293/0001144204-04-017246.txt",1,122446,80196,211625,0,0,0,0,1
1057293,"10-KSB","SMARTIRE SYSTEMS INC",2005,.413066,"https://www.sec.gov/Archives/edgar/data/1057293/0001144204-05-033202.txt",1,117520,38,288098,0,0,0,0,1
1057377,"10-K","SAMARITAN PHARMACEUTICALS INC",2007,1.908667,"https://www.sec.gov/Archives/edgar/data/1057377/0001172665-08-000074.txt",0,99866,71116,74345,288811,0,0,0,0
105744,"10-K","MEDICAL RESOURCE COMPANIES OF AMERICA",1996,.30124,"https://www.sec.gov/Archives/edgar/data/105744/0000930661-97-000959.txt",1,77992,21918,-97427,290493,0,0,0,0
105744,"10-K","GREENBRIAR CORP",2003,.218265,"https://www.sec.gov/Archives/edgar/data/105744/0001010549-04-000261.txt",0,41200,25925,23813,120491,0,0,0,0
105744,"10-K","GREENBRIAR CORP",2004,.132581,"https://www.sec.gov/Archives/edgar/data/105744/0001010549-05-000264.txt",0,45717,26605,45517,9232,0,0,0,0
105744,"10-K","CABELTEL INTERNATIONAL CORP",2005,.209079,"https://www.sec.gov/Archives/edgar/data/105744/0001010549-06-000210.txt",0,37911,24245,42680,97246,0,0,0,0
105744,"10-K","CABELTEL INTERNATIONAL CORP",2006,.184293,"https://www.sec.gov/Archives/edgar/data/105744/0001010549-07-000280.txt",0,30487,24905,30519,91786,0,0,0,0
105744,"10-K","CABELTEL INTERNATIONAL CORP",2007,.164929,"https://www.sec.gov/Archives/edgar/data/105744/0001010549-08-000238.txt",0,20168,23513,35010,79979,0,0,0,0
1057550,"10-KSB","J BIRD MUSIC GROUP LTD",2000,.074598,"https://www.sec.gov/Archives/edgar/data/1057550/0000891804-01-500023.txt",0,17690,8395,44756,0,0,0,0,1
1057550,"10-K","J BIRD MUSIC GROUP LTD",2001,.06705,"https://www.sec.gov/Archives/edgar/data/1057550/0001125282-02-001373.txt",1,17636,8791,36838,0,0,0,0,1
1057550,"10-KSB","J BIRD MUSIC GROUP LTD",2002,.119469,"https://www.sec.gov/Archives/edgar/data/1057550/0001125282-03-004638.txt",1,28116,41520,46091,0,0,0,0,1
1057570,"10-KSB","LIBERTY BANCORP INC /NJ/",2000,.322838,"https://www.sec.gov/Archives/edgar/data/1057570/0000890163-01-000112.txt",1,116108,1442,941,191572,0,0,0,0
1057570,"10-KSB","LIBERTY BANCORP INC /NJ/",1998,.324361,"https://www.sec.gov/Archives/edgar/data/1057570/0000891554-99-000648.txt",1,125260,1468,890,186981,0,0,0,0
1057570,"10-K","LIBERTY BANCORP INC /NJ/",1999,.303025,"https://www.sec.gov/Archives/edgar/data/1057570/0001005477-00-002700.txt",0,114043,1417,885,176113,0,0,0,0
1057570,"10-KSB","LIBERTY BANCORP INC /NJ/",2001,.318004,"https://www.sec.gov/Archives/edgar/data/1057570/0001133884-02-000297.txt",1,113586,1849,1169,190345,0,0,0,0
1057637,"10-KSB","CHAPMAN CAPITAL MANAGEMENT HOLDINGS INC",1999,.174385,"https://www.sec.gov/Archives/edgar/data/1057637/0000912057-00-015169.txt",1,56076,62572,48944,0,0,0,0,1
1057695,"10-KSB","CHINAB2BSOURCING COM INC",2001,.11546,"https://www.sec.gov/Archives/edgar/data/1057695/0001015769-02-000154.txt",1,28948,78068,3244,0,0,0,0,1
1057695,"10-KSB","INTERNATIONAL SMART SOURCING INC",2002,.141393,"https://www.sec.gov/Archives/edgar/data/1057695/0001015769-03-000023.txt",1,26174,96242,13064,0,0,0,0,1
1057695,"10-KSB","INTERNATIONAL SMART SOURCING INC",2003,.496126,"https://www.sec.gov/Archives/edgar/data/1057695/0001206774-04-000216.txt",1,22378,18195,77662,0,0,0,0,1
1057695,"10-KSB","INTERNATIONAL SMART SOURCING INC",2004,.498572,"https://www.sec.gov/Archives/edgar/data/1057695/0001206774-05-000482.txt",1,19137,25762,79047,0,0,0,0,1
1057695,"10-KSB","INTERNATIONAL SMART SOURCING INC",2005,.497143,"https://www.sec.gov/Archives/edgar/data/1057695/0001206774-06-000607.txt",1,21550,24332,79841,0,0,0,0,1
1057695,"10-KSB","INTERNATIONAL SMART SOURCING INC",2006,.496864,"https://www.sec.gov/Archives/edgar/data/1057695/0001206774-07-000839.txt",1,12318,29110,96428,0,0,0,0,1
1057695,"10-KSB","INTERNATIONAL SMART SOURCING INC",2007,.372335,"https://www.sec.gov/Archives/edgar/data/1057695/0001206774-08-000497.txt",1,9735,75529,34043,0,0,0,0,1
1057807,"10-KSB","SUMMIT ENVIRONMENTAL CORP INC",2002,.185372,"https://www.sec.gov/Archives/edgar/data/1057807/0000950134-03-005868.txt",1,0,0,178887,0,1,1,0,1
1057807,"10-KSB","SUMMIT ENVIRONMENTAL CORP INC",2003,.199266,"https://www.sec.gov/Archives/edgar/data/1057807/0001144204-04-004908.txt",1,0,0,193793,0,1,1,0,1
1057807,"10-KSB","SUMMIT ENVIRONMENTAL CORP INC",2004,.183231,"https://www.sec.gov/Archives/edgar/data/1057807/0001144204-05-012291.txt",1,0,0,177541,0,1,1,0,1
1057807,"10-KSB","SUMMIT ENVIRONMENTAL CORP INC",2005,1.287467,"https://www.sec.gov/Archives/edgar/data/1057807/0001144204-06-015557.txt",1,0,0,195391,0,1,1,0,1
1057807,"10-KSB","SUMMIT ENVIRONMENTAL CORP INC",2006,1.229062,"https://www.sec.gov/Archives/edgar/data/1057807/0001144204-07-018922.txt",1,0,0,163215,0,1,1,0,1
1058027,"10-K","STEELCLOUD INC",2007,.718279,"https://www.sec.gov/Archives/edgar/data/1058027/0000950133-08-000482.txt",0,42324,80322,801,134116,0,0,0,0
1058056,"10-KSB","RAVEN MOON INTERNATIONAL INC",1999,.06407,"https://www.sec.gov/Archives/edgar/data/1058056/0001000096-00-000397.txt",1,190,488,24790,33782,0,0,0,0
1058056,"10-KSB","RAVEN MOON ENTERTAINMENT INC",2007,.144597,"https://www.sec.gov/Archives/edgar/data/1058056/0001058056-08-000003.txt",1,30099,63764,46667,0,0,0,0,1
1058056,"10-KSB","RAVEN MOON INTERNATIONAL INC",2001,.139217,"https://www.sec.gov/Archives/edgar/data/1058056/0001108890-02-000157.txt",1,14734,58744,60355,0,0,0,0,1
1058056,"10-KSB","RAVEN MOON INTERNATIONAL INC",2002,.163369,"https://www.sec.gov/Archives/edgar/data/1058056/0001108890-03-000106.txt",1,27277,81983,48600,0,0,0,0,1
1058056,"10-KSB","RAVEN MOON ENTERTAINMENT INC",2003,.159266,"https://www.sec.gov/Archives/edgar/data/1058056/0001108890-04-000206.txt",1,23071,76133,54473,0,0,0,0,1
1058056,"10-KSB","RAVEN MOON ENTERTAINMENT INC",2004,.181275,"https://www.sec.gov/Archives/edgar/data/1058056/0001108890-05-000217.txt",1,28402,88750,58178,0,0,0,0,1
1058056,"10-KSB","RAVEN MOON ENTERTAINMENT INC",2005,.176022,"https://www.sec.gov/Archives/edgar/data/1058056/0001108890-06-000170.txt",1,27379,84250,58275,0,0,0,0,1
1058177,"10-K","LANDACORP INC",2001,.834362,"https://www.sec.gov/Archives/edgar/data/1058177/0000950144-02-003083.txt",0,47038,148978,2245,201390,0,0,0,0
1058254,"10-K","PENDARIES PETROLEUM LTD",1999,.164932,"https://www.sec.gov/Archives/edgar/data/1058254/0000899243-00-000448.txt",0,35188,22770,1693,96525,0,0,0,0
1058430,"10-K","BIGSTAR ENTERTAINMENT INC /NY",2001,.145462,"https://www.sec.gov/Archives/edgar/data/1058430/0001019056-02-000291.txt",0,7750,38032,1992,92498,0,0,0,0
1058811,"10-K","IMMERSION CORP",2002,1.138765,"https://www.sec.gov/Archives/edgar/data/1058811/0000891618-03-001512.txt",0,110589,152421,-260552,368500,0,0,0,0
1058811,"10-K","IMMERSION CORP",2003,1.058122,"https://www.sec.gov/Archives/edgar/data/1058811/0000950134-04-004271.txt",0,0,0,354406,0,1,1,0,1
1058828,"10-KSB","HYPERTENSION DIAGNOSTICS INC /MN",2002,.63237,"https://www.sec.gov/Archives/edgar/data/1058828/0000950134-02-011923.txt",1,158206,63112,43283,0,0,0,0,1
1058828,"10-KSB","HYPERTENSION DIAGNOSTICS INC /MN",2003,.636304,"https://www.sec.gov/Archives/edgar/data/1058828/0000950134-03-013102.txt",1,255379,51,32683,0,0,0,0,1
1058828,"10-KSB","HYPERTENSION DIAGNOSTICS INC /MN",2005,.655564,"https://www.sec.gov/Archives/edgar/data/1058828/0000950134-05-018497.txt",1,124073,95086,49842,0,0,0,0,1
1058828,"10-KSB","HYPERTENSION DIAGNOSTICS INC /MN",2007,.649187,"https://www.sec.gov/Archives/edgar/data/1058828/0000950137-07-014698.txt",1,127689,89932,49375,0,0,0,0,1
1058828,"10-KSB","HYPERTENSION DIAGNOSTICS INC /MN",1999,.222753,"https://www.sec.gov/Archives/edgar/data/1058828/0001047469-99-037102.txt",1,100146,69794,45360,0,0,0,0,1
1058828,"10-KSB","HYPERTENSION DIAGNOSTICS INC /MN",2004,1.537709,"https://www.sec.gov/Archives/edgar/data/1058828/0001144204-04-015269.txt",1,124134,108065,102558,0,0,0,0,1
1059024,"10-KSB","UNISERVICE CORP/FL",2001,.262512,"https://www.sec.gov/Archives/edgar/data/1059024/0001099910-02-000146.txt",1,26910,13542,214245,0,0,0,0,1
1059024,"10-KSB","UNISERVICE CORP/FL",2000,.133649,"https://www.sec.gov/Archives/edgar/data/1059024/0001128778-01-000020.txt",1,29275,72178,27740,0,0,0,0,1
1059078,"10-KSB","HOMESTEAD BANCORP INC",2002,.766221,"https://www.sec.gov/Archives/edgar/data/1059078/0001003297-03-000071.txt",1,81545,784,606128,0,0,0,0,1
1059324,"10-K","BETA OIL & GAS INC",2003,2.616206,"https://www.sec.gov/Archives/edgar/data/1059324/0001104659-04-008576.txt",0,88542,64397,1564,272859,0,0,0,0
1059397,"10-K","KOLORFUSION INTERNATIONAL INC",2000,.070232,"https://www.sec.gov/Archives/edgar/data/1059397/0000897101-00-000942.txt",0,11640,7981,3406,42020,0,0,0,0
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2001,.070021,"https://www.sec.gov/Archives/edgar/data/1059397/0000897101-01-500640.txt",1,11792,7676,3329,42940,0,0,0,0
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2002,.072911,"https://www.sec.gov/Archives/edgar/data/1059397/0000897101-02-000670.txt",1,11171,11271,3572,42235,0,0,0,0
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2003,.100365,"https://www.sec.gov/Archives/edgar/data/1059397/0000897101-03-001223.txt",1,11182,16604,67526,0,0,0,0,1
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2004,.366529,"https://www.sec.gov/Archives/edgar/data/1059397/0000897101-04-002108.txt",1,9510,21919,51763,0,0,0,0,1
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2005,.342081,"https://www.sec.gov/Archives/edgar/data/1059397/0000950134-05-019131.txt",1,35877,72724,19213,0,0,0,0,1
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2006,.346891,"https://www.sec.gov/Archives/edgar/data/1059397/0001362310-06-000198.txt",1,36618,64993,24061,0,0,0,0,1
1059397,"10-KSB","KOLORFUSION INTERNATIONAL INC",2007,.377578,"https://www.sec.gov/Archives/edgar/data/1059397/0001362310-07-002307.txt",1,36816,75457,19205,0,0,0,0,1
1059404,"10-K","PATH 1 NETWORK TECHNOLOGIES INC",2002,.745385,"https://www.sec.gov/Archives/edgar/data/1059404/0001059404-03-000002.txt",0,67364,32400,-96333,733790,0,0,0,0
1059404,"10-K","PATH 1 NETWORK TECHNOLOGIES INC",2003,1.05513,"https://www.sec.gov/Archives/edgar/data/1059404/0001193125-04-062384.txt",0,68821,50286,1135,152521,0,0,0,0
1059404,"10-K","PATH 1 NETWORK TECHNOLOGIES INC",2004,1.63225,"https://www.sec.gov/Archives/edgar/data/1059404/0001193125-05-063086.txt",0,69935,48012,1353,642533,0,0,0,0
1059404,"10-K","PATH 1 NETWORK TECHNOLOGIES INC",2005,1.015325,"https://www.sec.gov/Archives/edgar/data/1059404/0001193125-06-061854.txt",0,91370,49815,1335,194360,0,0,0,0
1059413,"10-KSB","37POINT9",2001,.090306,"https://www.sec.gov/Archives/edgar/data/1059413/0001019687-02-000617.txt",1,25293,9466,51783,0,0,0,0,1
1059413,"10-KSB","37POINT9",2002,.158345,"https://www.sec.gov/Archives/edgar/data/1059413/0001019687-03-001520.txt",1,31382,17329,104810,0,0,0,0,1
1059579,"10-KSB","TRANSNATIONAL FINANCIAL NETWORK INC",2007,.768209,"https://www.sec.gov/Archives/edgar/data/1059579/0001002334-08-000057.txt",1,0,0,97260,202947,1,1,0,0
1059579,"10-KSB","TRANSNATIONAL FINANCIAL NETWORK INC",2002,.169271,"https://www.sec.gov/Archives/edgar/data/1059579/0001011823-02-000051.txt",1,29691,35179,97862,0,0,0,0,1
1059579,"10-KSB","TRANSNATIONAL FINANCIAL NETWORK INC",2004,.210332,"https://www.sec.gov/Archives/edgar/data/1059579/0001011823-04-000025.txt",1,53381,40764,108811,0,0,0,0,1
